####################################################################################################
# Month: 08Aug                                                                                     #
# Station: JCMT                                                                                    #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,08,1,0,4.025019
2009,08,1,1,4.086781
2009,08,1,2,3.329797
2009,08,1,3,2.7241
2009,08,1,4,3.703184
2009,08,1,5,4.336824
2009,08,1,6,4.710826
2009,08,1,7,5.420451
2009,08,2,0,4.492567
2009,08,2,1,3.727035
2009,08,2,2,4.527774
2009,08,2,3,5.979641
2009,08,2,4,6.542198
2009,08,2,5,8.025224
2009,08,2,6,8.15813
2009,08,2,7,7.544185
2009,08,3,0,4.150301
2009,08,3,1,2.349707
2009,08,3,2,2.66814
2009,08,3,3,2.630782
2009,08,3,4,4.126365
2009,08,3,5,4.87076
2009,08,3,6,4.82753
2009,08,3,7,4.77742
2009,08,4,0,4.334898
2009,08,4,1,4.470859
2009,08,4,2,5.193305
2009,08,4,3,5.016851
2009,08,4,4,5.029005
2009,08,4,5,5.204188
2009,08,4,6,5.642243
2009,08,4,7,5.108681
2009,08,5,0,4.839696
2009,08,5,1,4.673498
2009,08,5,2,4.559036
2009,08,5,3,3.841919
2009,08,5,4,3.045718
2009,08,5,5,3.515502
2009,08,5,6,3.877243
2009,08,5,7,3.809744
2009,08,6,0,3.977447
2009,08,6,1,4.652496
2009,08,6,2,4.40884
2009,08,6,3,3.748247
2009,08,6,4,2.905188
2009,08,6,5,3.49679
2009,08,6,6,3.667046
2009,08,6,7,3.589019
2009,08,7,0,3.841456
2009,08,7,1,4.107838
2009,08,7,2,2.582405
2009,08,7,3,0.664163
2009,08,7,4,1.107572
2009,08,7,5,1.780712
2009,08,7,6,2.245528
2009,08,7,7,2.741865
2009,08,8,0,3.463197
2009,08,8,1,3.574758
2009,08,8,2,3.827344
2009,08,8,3,3.364036
2009,08,8,4,3.443515
2009,08,8,5,3.282165
2009,08,8,6,3.205008
2009,08,8,7,2.743281
2009,08,9,0,1.843679
2009,08,9,1,0.907921
2009,08,9,2,1.232516
2009,08,9,3,2.384071
2009,08,9,4,3.068848
2009,08,9,5,2.051287
2009,08,9,6,0.912595
2009,08,9,7,0.635653
2009,08,10,0,1.445844
2009,08,10,1,2.993257
2009,08,10,2,2.930022
2009,08,10,3,3.766594
2009,08,10,4,4.723839
2009,08,10,5,4.912716
2009,08,10,6,4.262855
2009,08,10,7,3.401738
2009,08,11,0,3.071456
2009,08,11,1,4.177961
2009,08,11,2,4.508849
2009,08,11,3,5.062306
2009,08,11,4,5.968462
2009,08,11,5,6.404493
2009,08,11,6,6.690034
2009,08,11,7,6.661371
2009,08,12,0,7.073723
2009,08,12,1,6.836712
2009,08,12,2,6.172851
2009,08,12,3,5.598243
2009,08,12,4,4.948659
2009,08,12,5,4.296255
2009,08,12,6,5.324997
2009,08,12,7,6.631368
2009,08,13,0,6.823042
2009,08,13,1,6.652436
2009,08,13,2,6.590249
2009,08,13,3,6.978243
2009,08,13,4,7.261507
2009,08,13,5,6.603806
2009,08,13,6,5.540951
2009,08,13,7,4.742333
2009,08,14,0,4.289174
2009,08,14,1,3.9052
2009,08,14,2,3.399082
2009,08,14,3,2.977455
2009,08,14,4,2.738622
2009,08,14,5,2.42847
2009,08,14,6,2.659343
2009,08,14,7,2.968669
2009,08,15,0,2.276735
2009,08,15,1,1.911721
2009,08,15,2,2.221273
2009,08,15,3,2.773322
2009,08,15,4,3.100532
